security officer
financial transaction
electronic money
ring signature scheme
card number
counterfeit detection
private user
security personnel
action string
translation table
uc-security
signature size
computer user
certificate transparency
coercion resistance
nizk proof
hash chains
natural person
certificate validation
certificate verification
qualified certificate
propositional projection temporal logic
object sharing
behavioral interface
pattern system
check algorithm
synchronous product
event pool
markovian transition
call tree
absolute distance
site call
state object
abstract history
mpeg-7 visual descriptors
hfev-
encryption schemes
mq
sieving algorithms
conversational informatics
triple space
domain graph
resource allocator
association graph
irregular pyramids
short path distance
dialog model
average cluster size
comprehension question
image source
vibration pattern
negative preference
visitor behavior
cluster distribution
mind map
eye movement data
cognitive profile
inductive approach
film clip
network time protocol
open resolver
search item
route change
measurement infrastructure
analysis attack
large packet
access technology
ethernet frame
pattern matrix
estimation task
link attribute
industrial software
distance sensor
visual graph
visual variable
legal instance
ship motion
collision time
breakout session
temporal type
cursor position
state space explosion problem
compositional adaptation
context graph
internal object
testing scenario
colour correction
measurement program
consumer preference
radius function
data engineer
remainder function
server group
continuous part
digital line
graphical output
deterministic version
decision coverage
aeration tank
representative node
linguistic patterns
stopword removal
lattice node
environmental scanning
suggested algorithm
link information
close neighbor
multimodal problem
operating point
generalize cylinder
initial pattern
vehicular
usability expert
supervisory system
value model
software confederations
process modelling language
process model evolution
generic process model
administrative procedure
test file
local equation
global software
information systems modelling
positron emission tomography imaging
brain volume
unify modelling language model
library component
the semantic web
agent layer
intelligent management
service feature
grammar tree
smart textile
comprehensive geriatric assessment
emergency responder
chronic illness
metal layer
image pixel
visualisation tool
hspice simulation
power distribution network
generalize extreme value
virtex fpga
complementary metal oxide semiconductor
retrieval engine
technical term
corporate body
openpgp
physical access
web user interface
metadata harvesting
query federation
storage mechanism
multiple ontology
interactive ir
neural embeddings
current prototype
successful query
evaluation scheme
computer tool
average delay time
concrete interface
retrieval status
relevant resource
topology preserve
instance size
large problem instance
target configuration
recombination rate
serverless computing
copy operation
training exemplar
proportional selection
final population
weight matrice
swarm robot
bandwidth parameter
gear ratio
behavioural rule
machine utilization
legal state
safety specification
synchronous network
generalize quadrangle
target trajectory
robot location
chain network
original server
conditional probability density function
matching quality
semantic event
chinese named entity recognition
playing strength
default policy
candidate move
virtual connection
optimal move
design component
functional view
object cluster
mining agent
online labs
surface realisation
situation type
student answer
inflected form
modern greek
original sentence
governance structure
ecological model
cultural capital
detection task
network partner
measurement instrument
food traceability
routing optimization
capacitate facility location problem
large task
distance interval
signing algorithm
layer queueing network
modeling business process
hybrid language
security concern
correct realization
technical space
application designer
operator precedence
inheritance relation
practical work
automate code generation
exceptional situation
jumping robot
action atom
quadratic lyapunov function
apparent contour
allen’s interval algebra
theorema
interlocking
static checker
free block
message cost
mobile radio network
recovery mode
continuous querying
code versus
nonzero coefficient
attack rate
short remain processing time
community cloud
ambient noise
ideal scheme
keylogger
cryptographic technique
verification & validation
java applet
voice message
problem
computational server
industrial control system (ics)
service access
multi-client
pace
dynamic malware analysis
learn with error
adaptive corruptions
double-base number system
multi-collision
categorical product
service cloud
markovian models
interaction paradigms
enterprise social networks
utility gain
service-based applications
consistency criterion
anti-pattern
workshop proceeding
graphql
complex data type
resource property
high recognition accuracy
laser stripe
in-vehicle infotainment
knowledge embedding
ship
ip geolocation
smart toys
state recognition
component network
automatic navigation
gait sequence
collision check
body frame
navigation method
discrete plane
abstract space
impedance controller
direct component
input error
friendship network
assembly graph
exemplar model
webgraph
series composition
neighborhood query
active space
ontological framework
sample query
policy specification
data linking
alignment system
source problem
rule engines
knowledge graph (kg)
primary relation
root class
visual channel
property type
recall measure
current selection
news feed
web tables
layout strategy
inverse property
inheritance relationship
semantic wikis
machine reading
gamma camera
virtual store
parallel object
communication rate
concept structure
multiuser detector
live node
peak bandwidth
message passing interface implementation
memory level
message rate
partition number
gauss elimination
user registration
compound statement
matrix block
result vector
high level service
synchronization phase
japan atomic energy research institute
computational domain
array construction
project type
iso/iec 15504 (spice)
small organization
work area
probabilistic principal component analyzer
probability density distribution
conditional independency
high density region
receptive field size
unknown system
compression gain
connected element
first-person vision
neural network output
astronomical data
temporal series
threshold parameter
classical principal component analysis
ongoing research project
person verification
cerebral spinal fluid
random method
spectral vector
artificial neural network architecture
formal neuron
solution class
area estimation
principal component analy
concurrent logic
layer neural network
defect type
hardware realization
traffic noise
consequence part
eigenvector matrix
agglutinative language
feistel networks
tesla
linear probability
plaintext recovery attack
word structure
plaintext recovery
uc security
cryptrec
bilinear diffie-hellman problem
additional knowledge
unix command
array comparative genomic hybridization
alternative splice event
motif length
distinct haplotype
evolutionary distance
yeast genome
coalescent model
reversal distance
shared region
phylogenetic footprinting
insert size
nucleosome position
genome wide association study
residual dipolar coupling
segmental duplication
false edge
yeast dataset
linear string
human leukocyte antigen
genotyping
product pattern
conversation context
cyclic behaviour
dialogue move
associative relation
supertree method
eidas
stress monitoring
human-agent societies
radon transformation
online learning system
batch effect
iris dataset
temporal distance
informal education
narrative paradox
cognitive module
hardware structure
lattice gauge theory
grammatical error
mutation score
cultural informatics
voice assistant
traditional culture
human-robot teaming
photograph
customer journey map
persuasive systems
aquarium
optical camera
social community
eaccessibility
training systems
digital display case
web apps
tactile stimulus
urban systems
cultural product
generation z
dance movement
multiparty interaction
graphical modeling framework
communication design
tourist destination
enhanced learning
collaboration tools
user-centered design process
person-centered care
social approach
eud
expert survey
dynamic difficulty adjustment
public art
multi-screen
applied cognitive psychology
experience sharing
making
multi-touch table
named entity linking
lighting variation
end user
speech rehabilitation
software usability
function analysis
native speaker
personal branding
mash-ups
gaze-based interaction
surround sound
message oriented middleware
design session
semantic differential
occlusion problem
interpersonal relationships
affective user interface
chinese learning
tangible objects
interest model
elderly person
young user
autistic children
audio effect
nonverbal information
collaborative technology
emotional context
functional near infrared spectroscopy
p300 speller
covariance structure analysis
color category
nonverbal behaviors
comparative judgment
consumer experience
medication compliance
as
dtv
occupational therapist
human-computer interface (hci)
game level
colors
educational video
auditory icons
movement classification
initial layout
recipe
co-occurrence graph
ebook
cross culture
persuasive computing
visual approach
socially aware computing
cognitive dimensions framework
information transfer rate
subjective workload
occupational health and safety
communication management
recommendation agent
organizational identity
google analytics
social shopping
external database
military simulation
locomotion interface
heavy metal
facial expression recognition (fer)
speech technologies
emotion elicitation
textile design
virtual body
voice coil motor
urban games
audiovisual design
fluctuation
traffic situation
discrete-event simulation (des)
information service platform
projected image
learner engagement
internet censorship
medical guidelines
mouse click
ise
secure communication channel
inconsistent information
competency management
intuitive interface
public sector innovation
perception model
back translation
semantic dementia
distance learn
user interface development
fmri experiment
metaverse
physical modelling
user-driven innovation
student group
context menu
sign language translation
lighting environment
attribute equation
parallel parsing
elementary block
cyber terrorism
design phase
blur estimation
lightweight directory access protocol
holon
behaviour network
service developer
interface point
test agent
dependability requirement
actor diagram
internal architecture
agent organisation
initial offer
coordination service
speed controller
substitution function
ordinal measure
proof general
state invariant
computable number
parametric curf
standard position
conformal structure
representative agent
agent pattern
negotiation round
contribution rate
training model
region division
master agent
cuda kernel
liver motion
color plate
hotel sector
object orient database
gray tone
simulation module
scalapack
decision quality
conjugate gradient iteration
simulation code
component application
total computing time
linear algebra operation
global criterion
ritz vector
coordinator process
dense block
computer game playing
sound analysis
parent goal
true cluster
combine classifier
problem definition
algebraic operator
model candidate
action expression
game-theoretic rough sets
prime implicant
language interface
primitive task
candidate group
“do not care” conditions
commission error
template generation
additional delay
current group
policy engineering
admissible region
transition group
full state
temporal linear logic
wait time distribution
safety zone
consistent view
animation sequence
formal syntax
push button
primitive feature
historical maps
google app engine
nasa ames research
distance fraud
cluster strategy
terrorist fraud
thyroid gland
correspondences
radiogenomics
myocardial segment
road region
permute graph
intensity histogram
generalize likelihood ratio
correct guess
standard word
type isomorphism
goal type
numa system
view object
structure graph
event node
search plan
current environment
query case
abstract case
textual unit
principal component score
color match
abstract solution
plan operator
elementary behavior
agent mobility
dedicate short range communication
deconvolution method
continuous time model
concurrent constraint
fibonacci heap
average similarity
optimal cover
parallelism degree
broadcast packet
agent replication
wireless access technology
signing query
minimum load
processing component
placement strategy
video flow
local repository
mobility speed
reference picture
program property
change control
geram
dance motion
interval regression
problem list
multi-touch interaction
subject identity
world view
brain tumor classification
access category
service function
quantitative model checking
performance evaluation process algebra
contour image
basic word
plane segmentation
homogeneity measure
interaction operator
operating instruction
machine element
eto
data standardization
state proposition
positive literal
game type
real identity
predicate part
associative cache
macs
online consultation
channel choice
administrative service
acquisition process
smart government
certified e-mail
internal revenue service
combine transition
grayscale
self-synchronization
robot planning
defense tree
epidemic intelligence
activity list
book search
word token
co-opetition
automotive application
is education
wenn gilt
border cell
radio resource control
cache-timing attacks
knowledge identification
stylistic feature
cover number
spectral line
elastic force
administrative unit
test tube
discrete function
depth sequence
relevant attribute
individual rule
passive voice
water treatment plant
preference matrix
search keyword
precentral gyrus
alpha band
bold response
agent-oriented
voronoi vertex
ketpic
mathematical society lecture note series
aircraft design
definition extraction
nooj platform
viewing direction
system object
spoc
relative angle
watson
game system
minimum height
current task
radical prostatectomy
echocardiographic image
specific language impairment
manufacturing company
linear dimensionality reduction
relative solvent accessibility
tracking approach
sequence family
stationary state distribution
electromagnetic disturbances
http request distribution
watermark information
gene interaction network
orientation image
transcriptomics
natural ventilation
sort algorithm
context semantic
load disturbance
single layer perceptron
biochemical oxygen demand
negative small
biomass concentration
spot welding
global score
proportional gain
nonexpansive function
classical control
main branch
processor utilisation
safety certification
automated test data generation
evolution function
fusion approach
system ranking
extraction module
monte carlo experience
input pixel
angular deviation
inverse depth
reinforcement learn method
governance mechanism
spatial parallelism
breath analysis
automatic correction
semantic resource
qa system
text plan
user position
coherence model
reference mesh
parameterized class
site failure
operational knowledge
candidate query
international standardization organization
credit card company
syntax rule
dominant direction
trigger action
generic query
conditional dependency
dynamic schema
ciudad real
parallel database system
worker agent
structural context
view schema
internal data structure
flat file
rule processing
dimension level
extensionality axiom
differing-inputs obfuscation
switching circuit
threshold signature scheme
real protocol
vulnerability testing
delta module
source authentication
cyber-physical production system
line point
sigma point
engine torque
singing
exogenous input
pursuit game
real machine
argumentation semantic
synchronization signal
maximum absolute error
assembly strategy
algorithmic number theory
divisor class
computational budget
police officer
local record
maximal repetition
bruijn sequence
optimal space
entropy bound
lowercase letter
move sequence
exact complexity
group key transfer
grouping strategy
systems security
binary test
current instruction
partitioning scheme
media unit
successful execution
interaction manager
dependency function
test stand
mixed term
state machine model
defect rate
defect prediction model
production cell
main node
simulation program
approximate computation
paraphrase generation
complete axiomatisation
open interval
world space
powerful node
police force
policy agent
real market
role-playing game
optimal position
surf algorithm
visit location register
individual creativity
correct output
embedded system security
mobile phone network
key enumeration
probe design
multiple differential cryptanalysis
graph entropy
carotid bifurcation
self-defense
security test
akka
blended learning environment
aircraft type
general metrics
forward phase
hierarchy tree
depth circuit
level node
input scene
learnable classis
history tree
canonical function
legal position
regular tree languages
independent source
subject tree
computable element
random word
polynomial time computable function
arbitrary sequence
contact node
linear interval
data instance
equivalent formula
integer parameter
input term
solution size
distance cost
open formula
system context
partial object
output word
typical element
lattice element
entire graph
countable family
universal artificial intelligence
iterative learner
learnable class
extended object
trading period
probability forecast
probability estimator
class descriptor
association rule mining algorithm
goal variable
granulometries
attribute information
independent learner
merging method
textual collection
regularization factor
grow cell structure
orbitofrontal cortex
intuitionistic fuzzy relation
mantle convection
clos network
camera setup
dynamic extension
construction procedure
correct clock
closed loop system
solar collector
sampling instant
point trajectory
optimal weight
simple average
cluster validation index
autonomous robot navigation
mail system
harmonic model
source vector
input tuples
reduction pair
data component
domain engineer
platform-based design
generalize constraint
security informatics
arabic character
language versus
hyperedge replacement
crisis response
current layer
bootstrap approach
common item
technical domain
property grammar
candidate attribute
concept base
scope reading
surface shape
word representations
error type
auxiliary verb
word lattice
angular speed
pml
node function
semantic prosody
logical part
design artefact
teaching quality
insertion-deletion systems
packet delivery rate
intersection test
motion type
texture parameter
sampling point
image function
surface element
metadata information
visit count
target method
move instruction
graphical
code pattern
hash tree
local election
curve point
lattice size
enterprise data
reconstruction time
ball trajectory
variational auto-encoder
inﬁnite words
nest iteration
resource invariant
recommendation technique
information technology infrastructure library
food waste
semantic web mining
histogram equalisation
symmetry plane
ridge structure
appraisal process
synthetic characters
emergent narratives
discrete distance
vessel centerline
convex shape
diffusion magnetic resonance imaging
lighting change
stress function
serial implementation
prior term
displacement vector
base image
visual artifact
computer tomography scan
compute tomogra
digital terrain modelling
empty node
trajectory pattern
neighboring voxels
correspondence algorithm
visualization application
weighted little square
whole slide image
ignition point
spec benchmark
pattern intensity
belief system
czech news agency
morphological associative memories
associative model
decision alternative
cognitive level
thematic layer
traditional algorithm
sensor web enablement
governance model
cellular potts model
ims qti
navel orange
mixture of gaussian processes
embodied intelligence
soil nutrient
3d city model
generalize gaussian distribution
digital campus
meta variable
categorical object
detection module
subject-orientation
flexible workflows
semantic mediawiki
technology provider
change pattern
fact-orientation
target list
information requirement
shared document
pulse code modulation
ring buffer
network event
degree program
player position
sensor response
internal audit
asynchronous motor
sequential splitting
sparse matrix operator kernel emission
basic scenario
domain decomposition technique
service mediator
exact diagonalization
algebraic code theory
aggregate signature scheme
radial basic function
main track
exemplars
uncertain object
most complex
pseudo-haptics
diagnostic hypothesis
current user
interpretation model
exit section
action game
audio output
decision surface
rc5
bioinspired
bpmn extension
representation object
total model
open program
spit
territorial planning
optimal pairing
cbc-mac
dns tunneling
popup window
adjacent level
synchronization method
extract
application prototype
hard cluster
hand region
gsom
mass market
return path
vector pair
large knowledge base
bpm 2.0
reference region
access controls
collaborative management
windows forensics
java platform
protection technique
minimal cost path
efficient implementations
speed improvement
vector code
globular cluster
route information
vigilance parameter
discount function
return time
spherical deconvolution
histopathology image analysis
spectral channel
feature variable
transjugular intrahepatic portosystemic shunt
conditional effect
payment gateway
control behaviour
detection power
kidney function
graphical scene
pool size
adaboosting
fog-to-cloud
percentage error
virtualization layer
local address
pipeline network
gossip-based protocols
contract model
bevel gear
parallel port
data address
dataset bias
total asset
volunteering
rateless code
rational node
passive joint
monte carlo localisation
simulated machine
probabilistic cellular automaton
logical circuit
observation matrix
rest position
context dimension
feature position
image processing method
image stack
e3value
interoperability test
consecutive image
background scene
grid element
building footprint
sketch maps
rotational angiography
cardiac phase
convective cloud
synthetic database
k-modes method
midair haptics
soft
color table
motion command
robocup logistics league (rcll)
iterative learn control
rotational component
routing open shop
attribute reduct
rubrics
dimacs workshop
international energy agency
medical process
conditional fact
propositional representation
genetic program system
distribute share memory
p2p model
baseline version
problem management
repair cost
logical architectures
steel industry
output flow
intensive care patient
surgical task
categorical feature
protein spot
tree crown
non-local
domain network
data protection by design
original tree
generic basis
computational space
large prime number
constraint rule
finite limit
median circuit
global fitness
character computing
collective awareness
end-to-end encryption
innovative education
practice teaching
aiaa paper
local mesh
quantum modeling
ceramic tile
winner node
critic network
takagi-sugeno
focus crawling
sequencing batch reactor
wavenet
obstacles constraints
adversarial loss
linear discriminative analysis
encoder-decoder model
deformation vector
reflection removal
conditional generative adversarial network
video object detection
spherical harmonic coefficient
key dependent message security
standard assumptions
mds matrices
drug-target interaction
lea
fringe pattern
terminal element
spin-glass
street lighting
rule representation
optimism
essential proteins
cnop
accumulator array
dice loss
implicit constraint
facial reconstruction
trial point
liver region
intelligent substation
resolution tree
context constraint
finite simple group
integration point
mental space
priority task
steering wheel
kbe
validation time
croatian language
coherent lower previsions
simulation grid
unit resolution
urban logistics
sequence alignment algorithm
proximity region
sensecam
roundabout
has-160
bio-inspired robots
cyclic processes
thermal energy
false positive fraction
multi-robot team
image segmentation problem
ontology-based user profile
set of experience
avi indexer
cobit 5
offshore software development
kazakh language
virtual breeding environment
operator 4.0
answer candidate
meta-search
differential path
related-key boomerang attack
physical cryptanalysis
vessel structure
integer constraint
allan variance
translation direction
client-side adaptation
threshold schemes
computation models
conformal factor
principal mode
large tree
incompressibility constraint
sentinel lymph node biopsy
expert surgeon
left ventricle volume
anatomical label
echo planar image
image guided therapy
whole heart segmentation
heart cycle
atlas image
pace site
expert radiologist
cancer detection rate
coil sensitivity
left ventricle quantification
fibroglandular tissue
earth station
basilicata
soil consumption
information graph
precision viticulture
legalruleml
word stress
it artifact
service-enhanced products
green virtual enterprises
breeding environments
video browser showdown
audio code
optimal signals
goal cell
ruleml
preference analysis
enterprise modeling for interoperability
matrix field
drama management
environmental storytelling
modellbildung und simulation
modellbildung
gnat
breast ct
affirmative action
high standard
publication practices
dewey
code of ethics
public involvement
cases
cen
public deliberation
discourse ethics
mean field game
down’s syndrome
zero-sum stochastic games
embryo
questionable research practices
human subjects
multiple equilibria
transfer scheme
chinese restaurant process
open-loop nash equilibrium
subgame-perfect equilibrium
time inconsistency
robot assisted therapy
cost-benefit
bibliographical database
human agency
human embryo
scopus database
human nature
ethical
electric power grid
binary system
principle
social neuroscience
quantitative content analysis
rescue robotics
unmanned surface vehicle (usv)
envelope theorem
irb
implicit bias
kantorovich metric
state charts
lrf
game dynamics
smooth trajectory
penal code
adjoint equations
object search
blackwell optimality
sympathy
on-board processing
moral machines
autonomous surface vehicle
channel coordination
ai and law
optimal trajectory planning
subgame perfect nash equilibrium
counterfeiting
fines
man–machine interaction
relative pose estimation
cognitive mechanisms
electronic health card
adaptive genetic algorithm (aga)
kinematics simulation
numerical representation
electronic monitoring
shadow it
resource-based theory
rov
bimanual manipulation
free
reflectivity
ngos
learning management
cultural theory
perceived credibility
dual process theory
double spending
geometric verification
environmental impacts
music streaming
survey methodology
horizon 2020
radioactive waste
peru
total welfare
shared belief
cocaine
relative rank
compatibility condition
effort level
bargaining model
true preference
simple characterization
districting
mixed strategy equilibrium
multidimensional poverty
public domain
molecular biologist
advertising campaign
voter preference
marginal return
partial equilibrium
type space
blue vertex
network constraint
principal eigenvalue
good answer
identical preference
anonymity property
economic system
random utility
weak dominance
political party
admission policy
interior equilibrium
marriage market
exchange market
lottery
weight term
permission structure
public education
free ride
maskin monotonicity
large family
choice model
uniform rule
reference function
payoff matrice
decision behavior
standard rule
total demand
paper analysis
converse implication
basic result
probability assessment
reservation utility
pension system
rank difference
monitoring cost
homotopy group
single parameter
european central bank
public reason
strong property
ownership structure
matrix approach
decision sequence
poverty reduction
target agent
ranking data
framing effect
linear rule
general condition
collective judgment
multi-attribute group decision-making
factor of safety
stochastic perturbations
lagrangian support vector machines
automatic generation control (agc)
blind source extraction (bse)
local navigation
fractional-order derivative
skin disease
constrained
leverage
eye screening
colour fundus images
cascades
financial distress prediction
density distribution
k-mean
opcode
dynamic sampling
subjectivity analysis
water network
standard variance
recursive least square (rls)
pulse-coupled neural network (pcnn)
wheeled inverted pendulum
hybrid learning algorithm
peak particle velocity
fractal dimensions
neurodegenerative diseases
video advertising
adaptive neuro-fuzzy inference systems
pretreatment
multi-sensor information fusion
tokamak
neighbor joining
bandwidth scheduling
importance degree
viscous fluid
free convection
pinball loss
soil moisture content
adaptive fuzzy system
filippov solution
chemical process
qualiflex
chart
exoskeletons
delayed system
feed forward
imbalance learning
neural network modelling
real parameter optimization
autoregressive integrated moving average
multi-verse optimizer
lpnn
incremental svm
proportional delays
pattern search algorithm
self-taught learning
feature optimization
bone drilling
video-based person re-identification
aerosol
wastewater treatment process
radial basis function (rbf) neural network
back propagation neural networks
geodemographics
mixed programming
sigmoidal function
georeferenced data
os-elm
receiver operating characteristics
heat treatment
cars
dct transform
network heterogeneity
rmsd
timoshenko beam
ccr
automotive applications
multimedia tool
genetic diseases
network traffic modeling
global dissipativity
euler angles
twitter data analysis
fuzzy association rule mining
bayesian inversion
parametric methods
swarm intelligence algorithms
flexible flow shop
real domain
multiple attribute decision-making
chaotic logistic map
adaptive network-based fuzzy inference system
diversification techniques
generalized regression neural networks
multilayer perceptron network
fault detection filter
exclusive-or
non-parametric density estimation
synchronous control
sentence matching
online support vector regression
structure identification
load identification
conditional variance
heteroskedasticity
generalisation ability
landmine detection
self-organizing incremental neural network
event-driven simulation
geometric bonferroni mean
student’s t-distribution
gustafson-kessel algorithm
stagnation point
rotor
microscopic imaging
semantic image analysis
monocular visual odometry
dynamic ensembles
rock fragmentation
differential approximation
sampled-data
multi-gene genetic programming
uav tracking
optimal parameters
local fisher discriminant analysis
serial robot
orientation preference
connectionist models
global software development (gsd)
conjugate gradient algorithms
model reference adaptive system
supervised and unsupervised learning
modified genetic algorithm
settlement
mutual information maximization
q-learning algorithm
online sequential learning
outranking relation
common spatial pattern (csp)
ultimate boundedness
shunting inhibitory cellular neural network
hybrid methodology
credit evaluation
hub
artificial bee colony optimization algorithm
economic modelling
interval neural networks
arrhythmia classification
picture fuzzy set
path covering
active set algorithm
hot rolling
metaheuristic techniques
linear regression classification
squid
rough neural network
neuroplasticity
circle criterion
kernel sparse representation
crossbar array
supervised methods
discriminative dictionary learning
high-dimensional data analysis
market potential
laplacian graph
spectral regularization
moore–penrose inverse
heterogeneous multiprocessors
reaction–diffusion terms
delta rule
power distribution system
elman networks
feature extraction and selection
fault detection and identification
ordered semigroups
fixed-point theorem
building automation systems
interval neutrosophic set
spherical separation
nonlinear deformation
black-box model
temporal coordination
anti-spike
turing completeness
nonlinear dynamic analysis
relevance vector machine (rvm)
network pruning
parameter sensitivity analysis
electrical power system
demand-side management
time-dependent
perceptrons
multilayer perceptron neural network (mlpnn)
age progression
wind power forecast
piecewise linear representation
training data selection
slip boundary condition
multiple population
diesel generator
cell morphology
transportation management
strategy adaptation
difference schemes
srm
feature grouping
subsystems
trapezoidal intuitionistic fuzzy number
structural classification
cbow
industrial big data
image repairing
pebble
mpeg-4 video
crop production
lattice computing
league championship algorithm
proximity space
high-dimensional feature space
training method
cmac neural network
dc–dc converter
biocompatibility
kuwait
hybrid optimization methods
wireshark
auxiliary parameter
spiking neuron network
adaptive neural networks
one class svm
distributed evolutionary computation
crowd density estimation
dilated cardiomyopathy
possibility measures
spsa
abcd rule
autoassociative neural network
volterra integro-differential equations
solar irradiance
max-pooling
kernel independent component analysis
language disorder
discrete-time nonlinear systems
digital implementation
bregman divergences
0–1 knapsack problem
personal software process
mutual information (mi)
magnetic dipole
discontinuous activations
sparse component analysis (sca)
voltage deviation
pervasiveness
chaotic time series prediction
fuzzy multi-objective programming
few-shot
testability analysis
random weight
pheromones
gaff
exchange rate volatility
turing universality
incremental strategy
video-based
look-up tables
unmodeled dynamics
redundancy allocation problem
counting bloom filter
adaptive equalization
anfis controller
cox regression
sandstone
fuzzy svm
pm10
fuel
sensor signal
attractor dynamics
assembly line balancing problem
b2b integration
bacterial colony
trust and reputation management
user profile adaptation
crowd evacuation
intelligent robot control
identity-based broadcast encryption
integrated management information systems
noisy images
battlefield
language grounding
pd controller
brexit
stable allocation
desirability
seasonal time series forecasting
emotion contagion
current session
global position system signal
coverage holes
spatiotemporal patterns
threshold dynamics
billiard ball
entropy solution
nonlinear diffusion equation
interaction potential
mean-field limit
full system
koopman operator
relative equilibrium
control term
hamiltonian dynamics
reaction–diffusion systems
kam theory
linear control systems
finite time blow-up
stability result
water resource research
hopfield networks
evans function
mean first passage time
computer-assisted proof
periodic boundary condition
energy error
reduced order models
equivariance
heteroclinic orbit
probability density functions
null point
traveling wave
spectral stability
detailed balance
periodic structure
differential systems
feynman–kac formula
nonlinear parabolic equations
flapping flight
essential spectrum
symmetric system
multibody systems
negative real part
primary 65k05
photon
phase response curves
small parameter
geodesic equation
young measure
continuum mechanics
fuzzy k-means
topological relationships
intersection matrix
critical path analysis
spatial autoregressive model
requirements tracing
the netherlands
production automation
housing prices
temporal behavior
spatial processes
travel pattern
tools and techniques
ols
general
transit
information interfaces and presentation
spatial competition
land-use change
conditional efficiency
modifiable areal unit problem
economic geography
spatial decision support systems
socioeconomic status
generalized linear mixed model
spatial process
ppgis
multiobjective decision making
residential mobility
nonparametric tests
distributed diagnosis
incomparability
modal specifications
brokering
unfoldings
asymptotic error
infection time
high throughput screening
synchronous composition
integral control
discrete-event system
network congestion control
computation tree logic (ctl)
control applications
equation solving
g/g/1 queue
coordination control
piecewise affine systems
control system synthesis
massively parallel computing
response delay
dine room
narrowing operator
object concept
plan element
reference time
spatial expression
phonological rule
digital wallet
e-loyalty
rating systems
price sensitivity
voice over internet protocol (voip)
problem-based learning (pbl)
outreach
implementation process
online retailing
trust networks
self-construal
brand awareness
international relations
relational database management systems
vividness
it capability
structural assurance
interorganizational information systems
partially blind signature
identification protocol
cross-border
qualitative approach
consumer decision making
e-service quality
variant calling
interactive retrieval
remote direct memory access (rdma)
main-memory
small world property
average short path length
coordinate reference system
incremental view maintenance
physical database design
graph data model
academic search engine
m-tree
energy proportionality
dl-lite
memory networks
bioportal
provenance management
clinical data warehouse
property node
real-time databases
semantic conflicts
ontology quality
empirical modeling
forensic linguistics
real-time routing
anthropic principle
dental caries
g-networks
disconnection
small-world phenomenon
multihop networks
service-oriented middleware
replicated objects
locality-awareness
software products
local searches
adversarial risk analysis
airport security
high school timetabling
contamination technique
plenary talk
inventory models
school timetabling
public-key encryption with keyword search
epsilon
duration model
project control
optimal pricing
server queue
total flowtime
asset-liability management
horizon
stages
real exchange rate
assemble-to-order
mean-variance analysis
shapley values
portfolio optimization problem
gradient tree boosting
hidden markov chain
process decomposition
realized volatility
probability generating functions
individual-based model
randomized heuristics
regression modeling
environmental quality
branch-and-fix coordination
statistical sampling
prioritisation
multicore platforms
mathematical programs with vanishing constraints
disaster logistics
hazardous material
vendor-managed inventory
aggregation of preferences
sequence-dependent setup time
self-evaluation
msvm
bi-capacity
supply chain networks
environmental factor
environmental efficiency
pisa
linear programming duality
principal-agent theory
fitradeoff
radio network planning
cross docking
balanced scorecard (bsc)
propensity
preventive healthcare
maximal covering location problem
metaknowledge
car sequencing
optimality criteria
location inference
healthcare quality
existence of solution
plant location
skiving stock problem
dynamic consistency
supplementary variable method
partial trade credit
product complexity
network location
system cost
decision support models
ambulance
preprocessing method
dynamic resource management
delivery reliability
situational factor
demand rate
service levels
transfers
column generation algorithm
crew rostering
value-at-risk (var)
assembly-like queues
poisson processes
constructive heuristics
photovoltaic array
personal view
coordinated scheduling
minimal network
resource levelling
affine scaling algorithm
mixed strategies
smoothing spline
asymmetric laplace distribution
multichoice games
multiple-objective optimization
nondominated set
crop planning
general network
berman
catastrophes
time-dependent analysis
compensation approach
single vacation
index sets
adaptive thresholds
multifunctions
combining forecasts
continuous flow
complementary cones
optimal solutions
extreme value distribution
choice models
envy-free
moving window
statistical information
optimal coverage
column subset selection
electricity production
limited information
lognormal
comonotonicity
performance requirement
process selection
expected revenue
run length
supply uncertainty
questionnaire design
piecewise linearization
error minimization
greenhouse gas
vehicle relocation
robust solutions
cross entropy method
rebound effect
coupon collector’s problem
principal-agent problem
open-loop control
metropolitan area
staff assignment
floods
restricted cooperation
saturation degree
risk models
reorder point
confluent hypergeometric function
model estimation
pap smear
assembly lines
active set method
minlp problem
mixed integer linear programming problem
communication line
tism
multistage stochastic program
spectral filter
idempotent semifield
computational algorithms
normative theory
programme committee
cell planning
least trimmed squares
optimization constraints
outranking methods
m-estimators
minkowski’s inequality
linear production games
routing performance
generalize assignment problem
market graph
search games
multiple scenario
core concepts
general algorithm
nesting problem
model type
restless bandits
whittle index
nonhomogeneous poisson process
reference point method
minimum cost spanning tree problems
filtering theory
forbidden induced subgraph
pruning rules
markov decision process model
minimum norm solution
behavioral operations management
heuristic approaches
fermat
continuous linear programming
generalized networks
multiple allocation
successive approximations
redundancy removal
multiple traveling salesman problem
l1
queuing models
mixed integer rounding
network decomposition
enterprise risk management
pivot selection
hurwicz criterion
large-scale linear programming
subnetwork
market area
time consumption
reference list
linear system of equations
lagrange multiplier rule
industrial organization
genome-scale metabolic models
logic-based benders decomposition
validation test
0-1 knapsack problem
simulated annealing procedure
tapering
optimal network
initial domain
cournot
pollution control
early-warning
tuned mass damper
cooperative tu-game
c2
parisian options
